w_hedge, r_hedge, skewness, kurtosis, sharpe
-0.009926, -0.066691, 0.446580, -0.101049, 10.772090
-0.010134, 0.014448, 0.444452, -0.090336, 10.806277
-0.007708, -0.045988, 0.659201, 0.410104, 10.399917
-0.008058, 0.057722, 0.703825, 0.536463, 10.362277
-0.007554, 0.038667, 0.689427, 0.557395, 10.464853
-0.005740, 0.085105, -2.141149, 11.577227, 6.912599
-0.005207, 0.013315, -2.012869, 9.132726, 6.269175
-0.002414, 0.046787, -5.016694, 29.781373, 2.301077
-0.002417, -0.029515, -4.639167, 26.059747, 2.029582
-0.002582, 0.016410, -4.657545, 26.159384, 2.102400
-0.002212, -0.011417, -4.466838, 24.838546, 2.249565
-0.002417, -0.024707, -4.169026, 22.937990, 2.419732
-0.002468, 0.006947, -4.026293, 21.919585, 2.558716
-0.002385, -0.083014, -3.961012, 21.402566, 2.643072
-0.002347, 0.014961, -3.976695, 21.505570, 2.669372
-0.002764, 0.103590, -3.811499, 20.135007, 2.492491
-0.002333, -0.054378, -3.286067, 14.301363, 1.861251
-0.001054, 0.007855, -2.918446, 10.936756, 1.342031
-0.000586, -0.053705, 0.672957, 12.533812, 1.667287
-0.000688, 0.010353, -2.157054, 14.847630, 0.515107
-0.000787, 0.047436, -2.069795, 14.225379, 0.361671
-0.000772, 0.027015, -2.032232, 14.004824, 0.292904
-0.000695, 0.005645, -1.978214, 13.696910, 0.188758
-0.000648, -0.003456, -1.935200, 13.447102, 0.108903
-0.000637, 0.038007, -1.879992, 13.067912, 0.015433
-0.000642, 0.008154, -1.846352, 12.877777, -0.047059
-0.000578, 0.003500, -1.801963, 12.604377, -0.126532
-0.000551, -0.019149, -1.773155, 12.440138, -0.179449
-0.000578, 0.018244, -1.737580, 12.281288, -0.254760
-0.000481, 0.029147, -1.679796, 12.098313, -0.415733
-0.000456, 0.027023, -1.652182, 12.085041, -0.505552
-0.000410, 0.039487, -1.606539, 11.951010, -0.624574
-0.000288, 0.002207, -1.523971, 11.443285, -0.796705
-0.000191, 0.023879, -1.470114, 11.215651, -0.918852
-0.000184, 0.027655, -1.361283, 10.063586, -1.124050
-0.000037, 0.002117, -1.304358, 7.804676, -1.452656
-0.000008, 0.026919, -1.224357, 7.385171, -1.622508
0.000015, 0.000197, -2.519467, 11.050213, -1.923804
0.000074, 0.020984, -2.411783, 10.424521, -2.096586
0.000082, 0.017178, -2.364761, 10.248868, -2.216718
0.000129, 0.003833, -2.284512, 9.855935, -2.374828
0.000191, 0.014636, -2.074453, 7.914041, -2.627430
0.000179, 0.049528, -3.866098, 19.060610, -2.495112
0.000195, -0.057700, -3.781728, 18.508187, -2.633909
